id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id
E00185,3015.6,00:50:15.600,00h50m15s600ms,abrupt_change,75390,1583,"28,13,320,138",0.101964,5.5948,0.101451,5.377,event_frames_full/E00185_00h50m15s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00185_00h50m15s600ms_abrupt_change.jpg,,GE01281
E00186,3016.4,00:50:16.400,00h50m16s400ms,abrupt_change,75410,1587,"37,12,320,140",0.084978,5.4856,0.074174,6.181,event_frames_full/E00186_00h50m16s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00186_00h50m16s400ms_abrupt_change.jpg,,GE01282
E00187,3017.0,00:50:17.000,00h50m17s000ms,abrupt_change,75425,1590,"29,12,320,140",0.078281,6.1871,0.054844,5.7638,event_frames_full/E00187_00h50m17s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00187_00h50m17s000ms_abrupt_change.jpg,,GE01283
E00188,3017.6,00:50:17.600,00h50m17s600ms,stable_change,75440,1593,"29,83,270,118",0.011049,1.5117,0.002634,0.1637,event_frames_full/E00188_00h50m17s600ms_stable_change.jpg,event_crops/E00188_00h50m17s600ms_stable_change_DETAIL.jpg,"124,469,1670,739",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00188_00h50m17s600ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00188_00h50m17s600ms_stable_change_DETAIL.jpg,GE01284
E00189,3018.2,00:50:18.200,00h50m18s200ms,abrupt_change,75455,1596,"28,12,320,140",0.069576,4.8716,0.06942,4.8649,event_frames_full/E00189_00h50m18s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00189_00h50m18s200ms_abrupt_change.jpg,,GE01285
E00190,3020.2,00:50:20.200,00h50m20s200ms,abrupt_change,75505,1606,"27,14,320,140",0.091429,5.0607,0.091473,5.0442,event_frames_full/E00190_00h50m20s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00190_00h50m20s200ms_abrupt_change.jpg,,GE01286
E00191,3020.8,00:50:20.800,00h50m20s800ms,stable_change,75520,1609,"29,17,320,140",0.084866,6.0266,0.0,0.0029,event_frames_full/E00191_00h50m20s800ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00191_00h50m20s800ms_stable_change.jpg,,GE01287
E00192,3021.2,00:50:21.200,00h50m21s200ms,abrupt_change,75530,1611,"28,13,320,137",0.068036,5.7908,0.068036,5.7908,event_frames_full/E00192_00h50m21s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00192_00h50m21s200ms_abrupt_change.jpg,,GE01288
E00193,3021.6,00:50:21.600,00h50m21s600ms,abrupt_change,75540,1613,"30,13,320,135",0.088281,5.1926,0.062612,5.6062,event_frames_full/E00193_00h50m21s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00193_00h50m21s600ms_abrupt_change.jpg,,GE01289
E00194,3022.0,00:50:22.000,00h50m22s000ms,abrupt_change,75550,1615,"54,17,320,133",0.063348,5.4173,0.059196,5.4878,event_frames_full/E00194_00h50m22s000ms_abrupt_change.jpg,event_crops/E00194_00h50m22s000ms_abrupt_change_DETAIL.jpg,"274,72,1920,829",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00194_00h50m22s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00194_00h50m22s000ms_abrupt_change_DETAIL.jpg,GE01290
E00195,3025.8,00:50:25.800,00h50m25s800ms,abrupt_change,75645,1634,"39,14,320,135",0.077701,5.9147,0.07279,5.7084,event_frames_full/E00195_00h50m25s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00195_00h50m25s800ms_abrupt_change.jpg,,GE01291
E00196,3026.4,00:50:26.400,00h50m26s400ms,stable_change,75660,1637,"29,36,51,62",0.010446,2.2309,0.0,0.5865,event_frames_full/E00196_00h50m26s400ms_stable_change.jpg,event_crops/E00196_00h50m26s400ms_stable_change_DETAIL.jpg,"124,186,356,402",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00196_00h50m26s400ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00196_00h50m26s400ms_stable_change_DETAIL.jpg,GE01292
E00197,3027.2,00:50:27.200,00h50m27s200ms,stable_change,75680,1641,"28,12,320,140",0.103259,6.4189,0.0,0.0237,event_frames_full/E00197_00h50m27s200ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00197_00h50m27s200ms_stable_change.jpg,,GE01293
E00198,3035.6,00:50:35.600,00h50m35s600ms,motion_progress,75890,1683,"29,57,248,83",0.011228,2.0201,0.011138,2.0119,event_frames_full/E00198_00h50m35s600ms_motion_progress.jpg,event_crops/E00198_00h50m35s600ms_motion_progress_DETAIL.jpg,"124,312,1538,529",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00198_00h50m35s600ms_motion_progress.jpg,event_chunks_5fps/chunk_04/event_crops/E00198_00h50m35s600ms_motion_progress_DETAIL.jpg,GE01294
E00199,3036.8,00:50:36.800,00h50m36s800ms,abrupt_change,75920,1689,"28,12,320,140",0.1025,6.2667,0.096071,6.2585,event_frames_full/E00199_00h50m36s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00199_00h50m36s800ms_abrupt_change.jpg,,GE01295
E00200,3037.6,00:50:37.600,00h50m37s600ms,stable_change,75940,1693,"29,14,320,138",0.082545,6.1141,0.0,0.0,event_frames_full/E00200_00h50m37s600ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00200_00h50m37s600ms_stable_change.jpg,,GE01296
E00201,3038.0,00:50:38.000,00h50m38s000ms,abrupt_change,75950,1695,"29,17,320,140",0.113036,6.693,0.114152,6.2052,event_frames_full/E00201_00h50m38s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00201_00h50m38s000ms_abrupt_change.jpg,,GE01297
E00202,3038.6,00:50:38.600,00h50m38s600ms,stable_change,75965,1698,"29,86,52,111",0.010112,1.6165,0.0,0.0063,event_frames_full/E00202_00h50m38s600ms_stable_change.jpg,event_crops/E00202_00h50m38s600ms_stable_change_DETAIL.jpg,"124,487,362,697",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00202_00h50m38s600ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00202_00h50m38s600ms_stable_change_DETAIL.jpg,GE01298
E00203,3039.2,00:50:39.200,00h50m39s200ms,stable_change,75980,1701,"0,89,52,126",0.018951,2.0805,0.003036,0.0812,event_frames_full/E00203_00h50m39s200ms_stable_change.jpg,event_crops/E00203_00h50m39s200ms_stable_change_DETAIL.jpg,"0,505,362,787",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00203_00h50m39s200ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00203_00h50m39s200ms_stable_change_DETAIL.jpg,GE01299
E00204,3040.8,00:50:40.800,00h50m40s800ms,settled,76020,1709,"0,89,50,126",0.008438,0.573,0.0,0.0012,event_frames_full/E00204_00h50m40s800ms_settled.jpg,event_crops/E00204_00h50m40s800ms_settled_DETAIL.jpg,"0,505,350,787",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00204_00h50m40s800ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00204_00h50m40s800ms_settled_DETAIL.jpg,GE01300
E00205,3041.8,00:50:41.800,00h50m41s800ms,abrupt_change,76045,1714,"0,2,320,140",0.14154,8.8105,0.14154,8.8102,event_frames_full/E00205_00h50m41s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00205_00h50m41s800ms_abrupt_change.jpg,,GE01301
E00206,3042.4,00:50:42.400,00h50m42s400ms,stable_change,76060,1717,"2,2,320,140",0.089129,7.1084,0.0,0.1677,event_frames_full/E00206_00h50m42s400ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00206_00h50m42s400ms_stable_change.jpg,,GE01302
E00207,3048.0,00:50:48.000,00h50m48s000ms,abrupt_change,76200,1745,"2,2,320,140",0.096406,7.6047,0.102879,7.9019,event_frames_full/E00207_00h50m48s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00207_00h50m48s000ms_abrupt_change.jpg,,GE01303
E00208,3048.4,00:50:48.400,00h50m48s400ms,abrupt_change,76210,1747,"2,2,306,129",0.08808,4.7792,0.08808,4.7786,event_frames_full/E00208_00h50m48s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00208_00h50m48s400ms_abrupt_change.jpg,,GE01304
E00209,3048.8,00:50:48.800,00h50m48s800ms,abrupt_change,76220,1749,"0,2,320,140",0.110781,7.5038,0.090536,6.8375,event_frames_full/E00209_00h50m48s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00209_00h50m48s800ms_abrupt_change.jpg,,GE01305
E00210,3049.4,00:50:49.400,00h50m49s400ms,stable_change,76235,1752,"0,39,320,140",0.084933,4.8456,0.0,0.0,event_frames_full/E00210_00h50m49s400ms_stable_change.jpg,event_crops/E00210_00h50m49s400ms_stable_change_DETAIL.jpg,"0,204,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00210_00h50m49s400ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00210_00h50m49s400ms_stable_change_DETAIL.jpg,GE01306
E00211,3052.2,00:50:52.200,00h50m52s200ms,settled,76305,1766,"39,106,130,117",0.003281,0.8772,0.0,0.0,event_frames_full/E00211_00h50m52s200ms_settled.jpg,event_crops/E00211_00h50m52s200ms_settled_DETAIL.jpg,"184,607,830,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00211_00h50m52s200ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00211_00h50m52s200ms_settled_DETAIL.jpg,GE01307
E00212,3054.0,00:50:54.000,00h50m54s000ms,settled,76350,1775,"0,45,51,77",0.010089,0.6654,0.0,0.0098,event_frames_full/E00212_00h50m54s000ms_settled.jpg,event_crops/E00212_00h50m54s000ms_settled_DETAIL.jpg,"0,240,356,493",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00212_00h50m54s000ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00212_00h50m54s000ms_settled_DETAIL.jpg,GE01308
E00213,3066.0,00:51:06.000,00h51m06s000ms,abrupt_change,76650,1835,"0,2,320,140",0.137411,8.7101,0.139442,8.6871,event_frames_full/E00213_00h51m06s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00213_00h51m06s000ms_abrupt_change.jpg,,GE01309
E00214,3066.6,00:51:06.600,00h51m06s600ms,abrupt_change,76665,1838,"0,2,281,120",0.078192,4.1928,0.057098,2.875,event_frames_full/E00214_00h51m06s600ms_abrupt_change.jpg,event_crops/E00214_00h51m06s600ms_abrupt_change_DETAIL.jpg,"0,0,1736,751",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00214_00h51m06s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00214_00h51m06s600ms_abrupt_change_DETAIL.jpg,GE01310
E00215,3067.2,00:51:07.200,00h51m07s200ms,abrupt_change,76680,1841,"0,2,320,140",0.207746,10.8492,0.157344,8.3331,event_frames_full/E00215_00h51m07s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00215_00h51m07s200ms_abrupt_change.jpg,,GE01311
E00216,3070.0,00:51:10.000,00h51m10s000ms,settled,76750,1855,"0,56,53,92",0.009464,1.2113,0.0,0.0002,event_frames_full/E00216_00h51m10s000ms_settled.jpg,event_crops/E00216_00h51m10s000ms_settled_DETAIL.jpg,"0,306,368,583",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00216_00h51m10s000ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00216_00h51m10s000ms_settled_DETAIL.jpg,GE01312
E00217,3072.0,00:51:12.000,00h51m12s000ms,abrupt_change,76800,1865,"28,14,320,140",0.286384,12.8794,0.286629,12.8786,event_frames_full/E00217_00h51m12s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00217_00h51m12s000ms_abrupt_change.jpg,,GE01313
E00218,3072.4,00:51:12.400,00h51m12s400ms,abrupt_change,76810,1867,"28,14,320,140",0.191719,10.5321,0.191719,10.5321,event_frames_full/E00218_00h51m12s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00218_00h51m12s400ms_abrupt_change.jpg,,GE01314
E00219,3073.0,00:51:13.000,00h51m13s000ms,stable_change,76825,1870,"27,14,320,137",0.271674,12.221,0.0,0.0176,event_frames_full/E00219_00h51m13s000ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00219_00h51m13s000ms_stable_change.jpg,,GE01315
E00220,3074.2,00:51:14.200,00h51m14s200ms,settled,76855,1876,"37,21,64,79",0.008147,0.653,0.002478,0.1795,event_frames_full/E00220_00h51m14s200ms_settled.jpg,event_crops/E00220_00h51m14s200ms_settled_DETAIL.jpg,"172,96,434,505",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00220_00h51m14s200ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00220_00h51m14s200ms_settled_DETAIL.jpg,GE01316
E00221,3075.2,00:51:15.200,00h51m15s200ms,motion_progress,76880,1881,"28,21,70,93",0.013036,1.7668,0.012478,1.7593,event_frames_full/E00221_00h51m15s200ms_motion_progress.jpg,event_crops/E00221_00h51m15s200ms_motion_progress_DETAIL.jpg,"118,96,470,589",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00221_00h51m15s200ms_motion_progress.jpg,event_chunks_5fps/chunk_04/event_crops/E00221_00h51m15s200ms_motion_progress_DETAIL.jpg,GE01317
E00222,3076.0,00:51:16.000,00h51m16s000ms,abrupt_change,76900,1885,"0,2,320,140",0.245915,13.0437,0.245915,13.0437,event_frames_full/E00222_00h51m16s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00222_00h51m16s000ms_abrupt_change.jpg,,GE01318
E00223,3076.6,00:51:16.600,00h51m16s600ms,abrupt_change,76915,1888,"2,2,320,140",0.153772,7.4455,0.123571,5.7144,event_frames_full/E00223_00h51m16s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00223_00h51m16s600ms_abrupt_change.jpg,,GE01319
E00224,3077.0,00:51:17.000,00h51m17s000ms,abrupt_change,76925,1890,"0,0,320,140",0.959152,92.7466,0.959219,92.2766,event_frames_full/E00224_00h51m17s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00224_00h51m17s000ms_abrupt_change.jpg,,GE01320
E00225,3077.4,00:51:17.400,00h51m17s400ms,abrupt_change,76935,1892,"0,0,320,140",0.932634,29.0894,0.932634,29.0894,event_frames_full/E00225_00h51m17s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00225_00h51m17s400ms_abrupt_change.jpg,,GE01321
E00226,3078.0,00:51:18.000,00h51m18s000ms,stable_change,76950,1895,"32,25,212,100",0.13942,6.6056,0.0,0.013,event_frames_full/E00226_00h51m18s000ms_stable_change.jpg,event_crops/E00226_00h51m18s000ms_stable_change_DETAIL.jpg,"142,120,1322,631",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00226_00h51m18s000ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00226_00h51m18s000ms_stable_change_DETAIL.jpg,GE01322
E00227,3078.8,00:51:18.800,00h51m18s800ms,abrupt_change,76970,1899,"106,76,209,130",0.090625,8.3761,0.090625,8.3654,event_frames_full/E00227_00h51m18s800ms_abrupt_change.jpg,event_crops/E00227_00h51m18s800ms_abrupt_change_DETAIL.jpg,"586,427,1304,811",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00227_00h51m18s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00227_00h51m18s800ms_abrupt_change_DETAIL.jpg,GE01323
E00228,3082.4,00:51:22.400,00h51m22s400ms,settled,77060,1917,"110,76,206,116",0.018772,0.6658,0.0,0.0,event_frames_full/E00228_00h51m22s400ms_settled.jpg,event_crops/E00228_00h51m22s400ms_settled_DETAIL.jpg,"610,427,1286,727",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00228_00h51m22s400ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00228_00h51m22s400ms_settled_DETAIL.jpg,GE01324
E00229,3083.4,00:51:23.400,00h51m23s400ms,settled,77085,1922,"137,76,206,111",0.01221,0.4428,0.000558,0.0263,event_frames_full/E00229_00h51m23s400ms_settled.jpg,event_crops/E00229_00h51m23s400ms_settled_DETAIL.jpg,"772,427,1286,697",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00229_00h51m23s400ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00229_00h51m23s400ms_settled_DETAIL.jpg,GE01325
E00230,3088.0,00:51:28.000,00h51m28s000ms,settled,77200,1945,"110,87,206,127",0.020022,0.6578,0.0,0.0,event_frames_full/E00230_00h51m28s000ms_settled.jpg,event_crops/E00230_00h51m28s000ms_settled_DETAIL.jpg,"610,493,1286,793",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00230_00h51m28s000ms_settled.jpg,event_chunks_5fps/chunk_04/event_crops/E00230_00h51m28s000ms_settled_DETAIL.jpg,GE01326
E00231,3090.2,00:51:30.200,00h51m30s200ms,abrupt_change,77255,1956,"106,76,209,130",0.089174,8.7169,0.08904,8.4649,event_frames_full/E00231_00h51m30s200ms_abrupt_change.jpg,event_crops/E00231_00h51m30s200ms_abrupt_change_DETAIL.jpg,"586,427,1304,811",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00231_00h51m30s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00231_00h51m30s200ms_abrupt_change_DETAIL.jpg,GE01327
E00232,3092.0,00:51:32.000,00h51m32s000ms,abrupt_change,77300,1965,"0,0,320,140",0.961719,66.6136,0.961719,66.5827,event_frames_full/E00232_00h51m32s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00232_00h51m32s000ms_abrupt_change.jpg,,GE01328
E00233,3092.6,00:51:32.600,00h51m32s600ms,abrupt_change,77315,1968,"0,0,320,140",0.961719,66.5158,0.961719,66.5158,event_frames_full/E00233_00h51m32s600ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00233_00h51m32s600ms_abrupt_change.jpg,,GE01329
E00234,3093.0,00:51:33.000,00h51m33s000ms,abrupt_change,77325,1970,"0,0,320,140",0.888616,106.0173,0.888616,106.0173,event_frames_full/E00234_00h51m33s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00234_00h51m33s000ms_abrupt_change.jpg,,GE01330
E00235,3093.8,00:51:33.800,00h51m33s800ms,abrupt_change,77345,1974,"27,12,320,140",0.165424,8.2926,0.165156,8.2762,event_frames_full/E00235_00h51m33s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00235_00h51m33s800ms_abrupt_change.jpg,,GE01331
E00236,3094.4,00:51:34.400,00h51m34s400ms,abrupt_change,77360,1977,"28,12,320,137",0.155089,7.7327,0.154353,7.771,event_frames_full/E00236_00h51m34s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00236_00h51m34s400ms_abrupt_change.jpg,,GE01332
E00237,3095.0,00:51:35.000,00h51m35s000ms,abrupt_change,77375,1980,"29,12,320,136",0.155357,7.7612,0.154397,7.6283,event_frames_full/E00237_00h51m35s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00237_00h51m35s000ms_abrupt_change.jpg,,GE01333
E00238,3095.6,00:51:35.600,00h51m35s600ms,stable_change,77390,1983,"28,12,320,140",0.148013,7.5889,0.0,0.0062,event_frames_full/E00238_00h51m35s600ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00238_00h51m35s600ms_stable_change.jpg,,GE01334
E00239,3097.2,00:51:37.200,00h51m37s200ms,abrupt_change,77430,1991,"28,50,320,140",0.075737,4.0213,0.075759,3.9737,event_frames_full/E00239_00h51m37s200ms_abrupt_change.jpg,event_crops/E00239_00h51m37s200ms_abrupt_change_DETAIL.jpg,"118,270,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00239_00h51m37s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00239_00h51m37s200ms_abrupt_change_DETAIL.jpg,GE01335
E00240,3103.0,00:51:43.000,00h51m43s000ms,abrupt_change,77575,2020,"28,21,320,133",0.111161,5.771,0.099821,5.2957,event_frames_full/E00240_00h51m43s000ms_abrupt_change.jpg,event_crops/E00240_00h51m43s000ms_abrupt_change_DETAIL.jpg,"118,96,1920,829",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00240_00h51m43s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00240_00h51m43s000ms_abrupt_change_DETAIL.jpg,GE01336
E00241,3103.4,00:51:43.400,00h51m43s400ms,abrupt_change,77585,2022,"28,12,320,140",0.145022,7.6069,0.145647,7.4032,event_frames_full/E00241_00h51m43s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00241_00h51m43s400ms_abrupt_change.jpg,,GE01337
E00242,3104.2,00:51:44.200,00h51m44s200ms,abrupt_change,77605,2026,"29,12,320,140",0.085982,5.499,0.114308,6.4282,event_frames_full/E00242_00h51m44s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00242_00h51m44s200ms_abrupt_change.jpg,,GE01338
E00243,3108.2,00:51:48.200,00h51m48s200ms,motion_progress,77705,2046,"40,44,320,137",0.026875,1.7657,0.026897,1.7248,event_frames_full/E00243_00h51m48s200ms_motion_progress.jpg,event_crops/E00243_00h51m48s200ms_motion_progress_DETAIL.jpg,"190,234,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00243_00h51m48s200ms_motion_progress.jpg,event_chunks_5fps/chunk_04/event_crops/E00243_00h51m48s200ms_motion_progress_DETAIL.jpg,GE01339
E00244,3108.6,00:51:48.600,00h51m48s600ms,abrupt_change,77715,2048,"33,24,320,136",0.079062,5.4325,0.064844,2.9462,event_frames_full/E00244_00h51m48s600ms_abrupt_change.jpg,event_crops/E00244_00h51m48s600ms_abrupt_change_DETAIL.jpg,"148,114,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00244_00h51m48s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00244_00h51m48s600ms_abrupt_change_DETAIL.jpg,GE01340
E00245,3110.6,00:51:50.600,00h51m50s600ms,abrupt_change,77765,2058,"44,65,125,117",0.034487,2.555,0.034152,2.3112,event_frames_full/E00245_00h51m50s600ms_abrupt_change.jpg,event_crops/E00245_00h51m50s600ms_abrupt_change_DETAIL.jpg,"214,360,800,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00245_00h51m50s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00245_00h51m50s600ms_abrupt_change_DETAIL.jpg,GE01341
E00246,3111.2,00:51:51.200,00h51m51s200ms,abrupt_change,77780,2061,"44,73,125,117",0.034152,2.3042,0.034152,2.3043,event_frames_full/E00246_00h51m51s200ms_abrupt_change.jpg,event_crops/E00246_00h51m51s200ms_abrupt_change_DETAIL.jpg,"214,409,800,733",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00246_00h51m51s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00246_00h51m51s200ms_abrupt_change_DETAIL.jpg,GE01342
E00247,3113.8,00:51:53.800,00h51m53s800ms,abrupt_change,77845,2074,"33,12,320,134",0.108772,6.9044,0.111451,6.9413,event_frames_full/E00247_00h51m53s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00247_00h51m53s800ms_abrupt_change.jpg,,GE01343
E00248,3115.2,00:51:55.200,00h51m55s200ms,abrupt_change,77880,2081,"34,12,320,136",0.074241,4.9522,0.07654,4.9698,event_frames_full/E00248_00h51m55s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00248_00h51m55s200ms_abrupt_change.jpg,,GE01344
